word,x,y,z
MINUTE,0.8660303,1.120461,8.018498
MINUTE,0.8756447,1.127926,8.029572
MINUTE,0.8809524,1.136012,8.040477
MINUTE,0.8861605,1.146269,8.051387
MINUTE,0.8966151,1.160244,8.062638
MINUTE,0.9081729,1.159309,8.073856
MINUTE,0.9175332,1.173746,8.085506
MINUTE,0.9301848,1.19168,8.095964
MINUTE,0.8494829,1.130212,8.107443
MINUTE,0.856938,1.115615,8.118461
MINUTE,0.8164438,1.09745,8.129655
MINUTE,0.8456566,1.083717,8.140168
MINUTE,0.8453641,1.087583,8.151388
MINUTE,0.8402073,1.059068,8.162779
MINUTE,0.8489561,1.099171,8.173879
MINUTE,0.8977792,1.149156,8.184599
MINUTE,1.101621,1.336784,8.195815
MINUTE,1.059726,1.335485,8.207004
MINUTE,1.096066,1.334957,8.218209
MINUTE,1.005911,1.326744,8.228904
MINUTE,0.9888655,1.291798,8.240297
MINUTE,0.888449,1.225076,8.251295
MINUTE,0.8980127,1.225853,8.262611
MINUTE,0.8813119,1.256785,8.274615
MINUTE,0.8573039,1.201967,8.286009
MINUTE,0.8659935,1.191355,8.296687
MINUTE,0.9087318,1.184216,8.308032
MINUTE,0.8817263,1.195011,8.318809
MINUTE,0.9159037,1.189328,8.329172
MINUTE,0.8998597,1.22695,8.340334
MINUTE,0.9231336,1.185519,8.355453
MINUTE,0.9190037,1.247482,8.36231
MINUTE,0.903661,1.195693,8.374972
MINUTE,0.8934454,1.193346,8.385691
MINUTE,0.8799925,1.183559,8.396827
MINUTE,0.8806679,1.192808,8.407963
MINUTE,0.8864455,1.209715,8.41936
MINUTE,0.885415,1.215544,8.429017
MINUTE,0.8560492,1.210342,8.440467
MINUTE,0.8225592,1.189748,8.451234
MINUTE,0.8037407,1.185772,8.462462
MINUTE,0.8033824,1.194504,8.474933
MINUTE,0.8015156,1.199149,8.485854
MINUTE,0.8007295,1.202297,8.49685
MINUTE,0.7931185,1.198701,8.507982
MINUTE,0.7858793,1.198137,8.518746
MINUTE,0.784596,1.200159,8.529025
MINUTE,0.8006482,1.213804,8.540293
MINUTE,0.7901266,1.1984,8.55134
MINUTE,0.8168218,1.19279,8.562537
MINUTE,0.8430047,1.210421,8.574636
MINUTE,0.8446567,1.217841,8.585795
MINUTE,0.8467348,1.219422,8.596885
MINUTE,0.8364314,1.217652,8.607913
MINUTE,0.8362967,1.210373,8.619124
MINUTE,0.8265681,1.203482,8.628928
MINUTE,0.8131254,1.17714,8.640118
MINUTE,0.8090661,1.174709,8.65123
MINUTE,0.808935,1.169855,8.662348
MINUTE,0.8092006,1.174485,8.674919
MINUTE,0.8096513,1.174453,8.686039
MINUTE,0.811612,1.171937,8.696903
MINUTE,0.81558,1.168317,8.708134
MINUTE,0.8185967,1.167415,8.719088
MINUTE,0.8158489,1.164219,8.728922
MINUTE,0.8066313,1.15669,8.74006
MINUTE,0.8066417,1.151793,8.751317
MINUTE,0.8113153,1.146614,8.762314
MINUTE,0.8202375,1.142118,8.774709
MINUTE,0.8230789,1.138339,8.785503
MINUTE,0.8225099,1.135832,8.796709
MINUTE,0.8198819,1.129063,8.808079
MINUTE,0.8192478,1.129503,8.818825
MINUTE,0.8152753,1.13643,8.828881
MINUTE,0.8155519,1.129529,8.840083
MINUTE,0.8134502,1.130132,8.851167
MINUTE,0.8129554,1.122804,8.86223
MINUTE,0.813114,1.116054,8.874804
MINUTE,0.8118093,1.103752,8.885818
MINUTE,0.8133873,1.100685,8.896764
MINUTE,0.798594,1.144562,8.908057
MINUTE,0.831601,1.169029,8.919153
MINUTE,0.8461428,1.176928,8.928905
MINUTE,0.8206137,1.167485,8.94017
MINUTE,0.8190147,1.152315,8.951416
MINUTE,0.8163291,1.152862,8.962202
MINUTE,0.8173114,1.159965,8.974509
MINUTE,0.8143271,1.160312,8.98559
MINUTE,0.8104658,1.157724,8.996578
MINUTE,0.8002573,1.14951,9.007638
MINUTE,0.8169954,1.155934,9.018822
MINUTE,0.8030027,1.172571,9.02895
MINUTE,0.8049626,1.181138,9.040078
MINUTE,0.7888401,1.172203,9.050907
MINUTE,0.7753192,1.165704,9.062224
MINUTE,0.8253345,1.164614,9.075077
MINUTE,0.6500285,1.1297,9.085353
MINUTE,0.3710064,1.040599,9.096529
MINUTE,0.07065123,0.901443,9.107761
MINUTE,-0.1683752,0.8347716,9.11867
MINUTE,-0.2498516,0.7407541,9.128771
MINUTE,-0.1849622,0.76569,9.140335
MINUTE,-0.238866,0.7268575,9.150987
MINUTE,-0.2300492,0.7074405,9.162897
MINUTE,-0.1802363,0.7523114,9.173506
MINUTE,-0.1528488,0.7430223,9.184386
MINUTE,-0.1993608,0.7006589,9.19602
MINUTE,-0.2003089,0.6788376,9.207693
MINUTE,-0.2148939,0.6860114,9.219003
MINUTE,-0.2387337,0.6843432,9.22906
MINUTE,-0.2398168,0.7006431,9.238519
MINUTE,-0.2035567,0.6769226,9.249414
MINUTE,-0.1919188,0.6398005,9.260442
MINUTE,-0.273513,0.6068879,9.271685
MINUTE,-0.4223816,0.3819361,9.282399
MINUTE,-0.3530884,0.360399,9.293624
MINUTE,-0.3686844,0.3879381,9.30451
MINUTE,-0.3478236,0.4168285,9.315582
MINUTE,-0.3746043,0.4521239,9.32732
MINUTE,-0.3547768,0.4649633,9.338199
MINUTE,-0.3176954,0.457384,9.34909
MINUTE,-0.3314455,0.4699892,9.360378
MINUTE,-0.3097574,0.4824315,9.371296
MINUTE,-0.2544057,0.4508179,9.382215
MINUTE,-0.2699257,0.4562153,9.393884
MINUTE,-0.2981172,0.4606787,9.40443
MINUTE,-0.2652853,0.4612041,9.415636
MINUTE,-0.2796588,0.477932,9.427267
MINUTE,-0.2757443,0.460034,9.438288
MINUTE,-0.2675804,0.4744938,9.449227
MINUTE,-0.2549819,0.4721175,9.460412
MINUTE,-0.2446563,0.4806136,9.471663
MINUTE,-0.1031228,0.6606929,9.482865
MINUTE,-0.08587086,0.6698612,9.494148
MINUTE,-0.05849999,0.6993041,9.505219
MINUTE,-0.08860081,0.6943322,9.516449
MINUTE,-0.04471797,0.713101,9.526525
MINUTE,-0.0204044,0.7210504,9.537864
MINUTE,-0.01770431,0.7158207,9.549056
MINUTE,-0.00428015,0.7128612,9.560059
MINUTE,0,0,9.57173
MINUTE,0.3436969,0.9723312,9.583091
MINUTE,0.3669614,0.9585397,9.594267
MINUTE,0.2814723,0.9308904,9.605616
MINUTE,0.3111748,0.8833415,9.61696

CONNECT,0.336262,1.459105,0.0117549
CONNECT,0.2541828,1.418223,0.0235616
CONNECT,0.2783583,1.422582,0.0332132
CONNECT,0.2687742,1.406155,0.0449314
CONNECT,0.2726126,1.402408,0.0555896
CONNECT,0.2740515,1.394096,0.0667027
CONNECT,0.2779928,1.394825,0.0778929
CONNECT,0.2764038,1.406573,0.0893693
CONNECT,0.321301,1.457857,0.1008382
CONNECT,0.3144516,1.425157,0.1126008
CONNECT,0.2927189,1.385994,0.1230348
CONNECT,0.2815778,1.368641,0.134098
CONNECT,0.2736631,1.368697,0.1454381
CONNECT,0.27123,1.371832,0.1565426
CONNECT,0.2704443,1.379103,0.1676593
CONNECT,0.2727926,1.369649,0.1792335
CONNECT,0.2718841,1.3716,0.190293
CONNECT,0.2736529,1.372598,0.2014329
CONNECT,0.3044119,1.409813,0.2126828
CONNECT,0.3113643,1.416239,0.2238352
CONNECT,0.317625,1.42036,0.2349807
CONNECT,0.3257682,1.424243,0.2458775
CONNECT,0.3255846,1.427545,0.2572866
CONNECT,0.322997,1.427637,0.2682666
CONNECT,0.3209282,1.422901,0.2795973
CONNECT,0.3171872,1.425045,0.2904554
CONNECT,0.3192161,1.422661,0.3014876
CONNECT,0.3320087,1.429586,0.3127384
CONNECT,0.3364461,1.436928,0.3240184
CONNECT,0.3538694,1.44815,0.3360366
CONNECT,0.360978,1.44887,0.3459853
CONNECT,0.3582569,1.451383,0.3573518
CONNECT,0.3583757,1.445885,0.3684156
CONNECT,0.3566348,1.443045,0.3797039
CONNECT,0.3566844,1.444043,0.3905464
CONNECT,0.3474852,1.447783,0.401771
CONNECT,0.3476154,1.447423,0.4129172
CONNECT,0.3453202,1.448678,0.4236534
CONNECT,0.3470935,1.4452,0.4353925
CONNECT,0.3428942,1.448343,0.4459099
CONNECT,0.3418215,1.444845,0.4570902
CONNECT,0.3409728,1.439945,0.4680016
CONNECT,0.3393846,1.448826,0.4795137
CONNECT,0.3386543,1.446711,0.4908409
CONNECT,0.3364253,1.443686,0.5017141
CONNECT,0.3338241,1.441054,0.5129023
CONNECT,0.338856,1.444299,0.5237523
CONNECT,0.3402212,1.445984,0.5350145
CONNECT,0.349798,1.4502,0.5460771
CONNECT,0.3604142,1.406878,0.5572866
CONNECT,0.4398784,1.116846,0.5689266
CONNECT,0.4889112,0.941511,0.5796623
CONNECT,0.5592985,0.780503,0.5904161
CONNECT,0.6962656,0.2766048,0.6014717
CONNECT,0.7080811,0.08912611,0.6125685
CONNECT,0.6823109,-0.09704935,0.6239004
CONNECT,0.4993964,-0.4489759,0.6350355
CONNECT,0.5371409,-0.4613502,0.6459569
CONNECT,0.5915608,-0.7086323,0.6574581
CONNECT,0.5073722,-0.6518492,0.6678397
CONNECT,0.3351439,-0.7444896,0.6793125
CONNECT,0.2304845,-1.057197,0.6905925
CONNECT,0.2593287,-1.141117,0.7016252
CONNECT,0.2701612,-0.9499773,0.7125489
CONNECT,0.2508747,-0.9394747,0.7237185
CONNECT,0.2591955,-0.9540353,0.7346303
CONNECT,0.2511535,-0.9055193,0.7461494
CONNECT,0.2000284,-0.7407799,0.7570291
CONNECT,0.122765,-0.6082808,0.7683606
CONNECT,0.09910956,-0.5833283,0.7794618
CONNECT,0.1344721,-0.6105988,0.7905304
CONNECT,0.1292742,-0.6159574,0.8013436
CONNECT,0.1034278,-0.6058408,0.8125579
CONNECT,0.1071828,-0.5885683,0.8235422
CONNECT,0.07722211,-0.597519,0.8347244
CONNECT,0.08040434,-0.6248497,0.8456405
CONNECT,0.08995545,-0.6202871,0.8569959
CONNECT,0.08236283,-0.6090397,0.8679692
CONNECT,0.06674221,-0.5767189,0.8792051
CONNECT,0.06153777,-0.5779266,0.890402
CONNECT,0.05796993,-0.5868342,0.9014819
CONNECT,0.06525552,-0.5778667,0.9125021
CONNECT,0.05627474,-0.5786695,0.9235192
CONNECT,0.06835416,-0.6050127,0.9343434
CONNECT,-0.2292557,-0.5546975,0.9458163
CONNECT,-0.2767102,-0.5384359,0.957099
CONNECT,-0.2271585,-0.6251747,0.9679452
CONNECT,-0.2331991,-0.5718994,0.9793047
CONNECT,-0.2413713,-0.5727549,0.9902746
CONNECT,-0.2453341,-0.5672014,1.001192
CONNECT,-0.2251967,-0.5894899,1.012599
CONNECT,-0.2232537,-0.605843,1.023618
CONNECT,-0.2285202,-0.6037794,1.03468
CONNECT,-0.2371953,-0.6151644,1.045638
CONNECT,-0.2465302,-0.6265444,1.057016
CONNECT,-0.2560435,-0.6351793,1.068004
CONNECT,-0.2695038,-0.6549857,1.079119
CONNECT,-0.2732614,-0.6753078,1.090148
CONNECT,-0.2938619,-0.664114,1.101342
CONNECT,-0.2902632,-0.6278699,1.112242
CONNECT,-0.3032548,-0.6537654,1.123474
CONNECT,-0.313933,-0.6884473,1.134356
CONNECT,-0.3272535,-0.7168084,1.145634
CONNECT,-0.3164715,-0.7567207,1.157045
CONNECT,-0.3039947,-0.7928427,1.167694
CONNECT,-0.2873354,-0.7541167,1.179008
CONNECT,-0.2535833,-0.7159797,1.190134
CONNECT,-0.250606,-0.7496629,1.201124
CONNECT,-0.2362965,-0.7055996,1.21238
CONNECT,-0.2473494,-0.7093263,1.223615
CONNECT,-0.2383773,-0.7075322,1.234637
CONNECT,-0.2505576,-0.6922373,1.245686
CONNECT,-0.2500715,-0.7027095,1.256746
CONNECT,-0.2703423,-0.7043569,1.267745
CONNECT,-0.2770779,-0.7277794,1.278951
CONNECT,-0.2578629,-0.7498456,1.290019
CONNECT,-0.2834612,-0.728675,1.301095
CONNECT,-0.3164584,-0.7242457,1.312625
CONNECT,-0.3561103,-0.6285694,1.323644
CONNECT,-0.3402321,-0.6839497,1.334419
CONNECT,-0.4569104,-0.6019638,1.3457
CONNECT,-0.5229565,-0.6740822,1.356849
CONNECT,-0.390562,-0.6295951,1.367708
CONNECT,-0.4355006,-0.4896891,1.378918
CONNECT,-0.3885112,-0.5893081,1.390008
CONNECT,-0.4069368,-0.5284637,1.400967
CONNECT,-0.3383355,-0.591279,1.412205
CONNECT,-0.3656179,-0.5834489,1.42322
CONNECT,-0.383603,-0.5822548,1.434231
CONNECT,-0.376974,-0.5546953,1.445565
CONNECT,-0.3816429,-0.545239,1.456703
CONNECT,-0.3679609,-0.5327165,1.467631
CONNECT,0.08726671,-0.5031293,1.47891
CONNECT,0.2744498,-0.5950758,1.490152
CONNECT,0.3234157,-0.533339,1.500712
CONNECT,0.3042745,-0.5621009,1.512106
CONNECT,0.2888737,-0.594439,1.523655
CONNECT,0.302471,-0.5756337,1.534276
CONNECT,0.3275692,-0.5623912,1.545563
CONNECT,0.3420491,-0.5599908,1.556389
CONNECT,0.3536651,-0.5566623,1.567987
CONNECT,0.3836771,-0.5549387,1.578793
CONNECT,0.3579061,-0.5944293,1.589992
CONNECT,0.3248446,-0.5764601,1.600803
CONNECT,0.3141844,-0.6069635,1.612044
CONNECT,0.3098371,-0.593541,1.623313
CONNECT,0.3062698,-0.589597,1.634023
CONNECT,0.313785,-0.5771738,1.645708
CONNECT,0.325537,-0.569002,1.656748
CONNECT,0.328235,-0.596972,1.667656
CONNECT,0.3424892,-0.6074481,1.679073
CONNECT,0.3334547,-0.6084684,1.689705
CONNECT,0.2971891,-0.5968788,1.701031
CONNECT,0.3213019,-0.6121047,1.711949
CONNECT,0.3184033,-0.6093285,1.723235
CONNECT,0.341541,-0.5699286,1.734213
CONNECT,0.3279702,-0.5831454,1.745297
CONNECT,0.3332371,-0.5688556,1.75693
CONNECT,0.3209243,-0.5727627,1.767596
CONNECT,0.326443,-0.5856771,1.778744
CONNECT,0.31629,-0.5749515,1.78983
CONNECT,0.3232217,-0.5914065,1.80082
CONNECT,0.3292952,-0.5953169,1.812072
CONNECT,0.331861,-0.5967938,1.82302
CONNECT,0.3315395,-0.6035849,1.834146
CONNECT,0.3234762,-0.6003637,1.845291
CONNECT,0.3227643,-0.6029463,1.856779
CONNECT,0.3076419,-0.6191869,1.867629
CONNECT,0.2899882,-0.6405848,1.878749
CONNECT,0.2991727,-0.6530057,1.889691
CONNECT,0.3112201,-0.6718419,1.900714
CONNECT,0.3266264,-0.7072619,1.911951
CONNECT,0.3260931,-0.6809183,1.923135
CONNECT,0.3923461,-0.6904592,1.933946
CONNECT,0.3412971,-0.6817005,1.945305
CONNECT,0.2930392,-0.7078466,1.956528
CONNECT,0.2849706,-0.6980615,1.968371
CONNECT,0.3028969,-0.7047432,1.979154
CONNECT,0.3228633,-0.7122673,1.990516
CONNECT,0.3879531,-0.6469049,2.001233
CONNECT,0.4141752,-0.6322101,2.012383
CONNECT,0.4193338,-0.6238099,2.024204
CONNECT,0.4431489,-0.6193304,2.034664
CONNECT,0.4148912,-0.6124802,2.046365
CONNECT,0.3529545,-0.6187857,2.057084
CONNECT,0.3117901,-0.5980486,2.067631
CONNECT,0.3042806,-0.6005408,2.079497
CONNECT,0.3166758,-0.632577,2.090055
CONNECT,0.3380295,-0.6273162,2.101225
CONNECT,0.3705977,-0.6292903,2.112491
CONNECT,0.3500435,-0.6255084,2.122327
CONNECT,0.3113899,-0.6223465,2.133306
CONNECT,0.2706549,-0.6082945,2.144426
CONNECT,0.2644151,-0.606606,2.155492
CONNECT,0.2591777,-0.6056286,2.166372
CONNECT,0.2955823,-0.3912667,2.17788
CONNECT,0.3254086,-0.2215476,2.189822
CONNECT,0.3484725,-0.006129069,2.199978
CONNECT,0.2914736,0.2397876,2.211404
CONNECT,0.2701361,0.2880207,2.222088
CONNECT,0.2749286,0.310901,2.23331
CONNECT,0.267741,0.3422133,2.244421
CONNECT,0.2705537,0.3778088,2.255699
CONNECT,0.2477467,0.3692529,2.266648
CONNECT,0.2725288,0.3388888,2.277792
CONNECT,0.2579073,0.3632326,2.288857
CONNECT,0.2582905,0.3383109,2.300063
CONNECT,0.2738652,0.2905814,2.310829
CONNECT,0.3111008,0.2906299,2.322823
CONNECT,0.2741118,0.2797592,2.333737
CONNECT,0.3089748,0.3271475,2.344972
CONNECT,0.2951178,0.3219207,2.35594
CONNECT,0.3011771,0.3529648,2.367069
CONNECT,0.2883997,0.3500723,2.377775
CONNECT,0.2989804,0.3340844,2.388799
CONNECT,0.3017455,0.3407672,2.400127
CONNECT,0.2932555,0.3389311,2.411088
CONNECT,0.2998714,0.3444117,2.422144
CONNECT,0.2934144,0.3489635,2.433428
CONNECT,0.2904807,0.3380452,2.444835
CONNECT,0.3005173,0.3337925,2.455895
CONNECT,0.2321471,0.3096879,2.46687
CONNECT,0.2009473,0.2867419,2.47905
CONNECT,0.1968001,0.296118,2.490239
CONNECT,0.2011644,0.2995484,2.501349
CONNECT,0.2101269,0.302998,2.512765
CONNECT,0.226841,0.318926,2.523722
CONNECT,0.2186092,0.3062317,2.53485
CONNECT,0.2200691,0.3097362,2.546016
CONNECT,0.2333878,0.3231693,2.557247
CONNECT,0.2395779,0.3210853,2.571074
CONNECT,0.2550538,0.3357706,2.578436
CONNECT,0.2517913,0.323996,2.589549
CONNECT,0.2780967,0.3230984,2.60043
CONNECT,0.2491157,0.3218093,2.611862
CONNECT,0.2807405,0.3342772,2.622779
CONNECT,0.2512811,0.2682498,2.633685
CONNECT,0.2231457,0.01032329,2.645026
CONNECT,0.2203048,-0.2068049,2.65609
CONNECT,0.3423844,-0.4161071,2.667002
CONNECT,0.409723,-0.6342815,2.679662
CONNECT,0.3982243,-0.561884,2.690882
CONNECT,0.3714696,-0.5931216,2.701679
CONNECT,0.2889639,-0.6047897,2.712752
CONNECT,0.242666,-0.6033508,2.722412
CONNECT,0.2033572,-0.6367505,2.733724
CONNECT,0.2628193,-0.5957489,2.744906
CONNECT,0.2570825,-0.6112155,2.75624
CONNECT,0.2859956,-0.6420875,2.767207
CONNECT,0.28323,-0.6380043,2.778512
CONNECT,0.2344548,-0.6516475,2.789219
CONNECT,0.261618,-0.6620131,2.800448
CONNECT,0.2308514,-0.6835834,2.811439
CONNECT,0.2474886,-0.6461623,2.823641
CONNECT,0.2882843,-0.695324,2.83454
CONNECT,0.2856565,-0.672699,2.84593
CONNECT,0.3018447,-0.6466499,2.857085
CONNECT,0.2743096,-0.683709,2.868002
CONNECT,0.2848589,-0.6848591,2.878073
CONNECT,0.2956834,-0.645744,2.889712
CONNECT,0.2979319,-0.6490051,2.900306
CONNECT,0.2895848,-0.6514074,2.911465
CONNECT,0.2866527,-0.6461865,2.923756
CONNECT,0.3434893,-0.5928916,2.934635
CONNECT,0.3491023,-0.5888997,2.945894
CONNECT,0.3525508,-0.5836511,2.956815
CONNECT,0.3449315,-0.570297,2.967902
CONNECT,0.3413748,-0.5712484,2.978105
CONNECT,0.325033,-0.5868647,2.989149
CONNECT,0.3132579,-0.5808834,3.000143
CONNECT,0.2981288,-0.5773671,3.011718
CONNECT,0.2965655,-0.5733656,3.023639
CONNECT,0.2597352,-0.5730292,3.034584
CONNECT,0.2229329,-0.4046428,3.046044
CONNECT,0.2386515,-0.2406177,3.057076
CONNECT,0.1886809,-0.1397911,3.066391
CONNECT,0.09256384,-0.1241007,3.0772
CONNECT,0.07543281,-0.1215071,3.087918
CONNECT,0.06729811,-0.1122286,3.099141
CONNECT,0.07187402,-0.1421109,3.110198
CONNECT,0.08875412,-0.150804,3.122203
CONNECT,0.08888775,-0.129889,3.13322
CONNECT,0.0563916,-0.1410061,3.144257
CONNECT,0.06573436,-0.1197912,3.15536
CONNECT,0.07768822,-0.1132247,3.16678
CONNECT,0.06007779,-0.07711608,3.17678
CONNECT,0.1012744,-0.06126729,3.187638
CONNECT,0.08845982,-0.05354535,3.198784
CONNECT,0.0798353,-0.01885091,3.210201
CONNECT,0.08386454,-0.06631188,3.222061
CONNECT,-0.003279209,0.08990948,3.233358
CONNECT,-0.1356911,0.1458927,3.244516
CONNECT,-0.1807344,0.1649341,3.255395
CONNECT,-0.1683814,0.2650095,3.266719
CONNECT,-0.5155988,0.2767116,3.277208
CONNECT,-0.8939861,0.3595193,3.288264
CONNECT,-0.9772283,0.3879033,3.299277
CONNECT,-0.995626,0.3687438,3.310293
CONNECT,-1.039148,0.395088,3.321134
CONNECT,-1.060736,0.424927,3.332554
CONNECT,-1.016557,0.4400603,3.344164
CONNECT,-1.075814,0.4189428,3.354581
CONNECT,-1.050631,0.396871,3.366023
CONNECT,-1.075064,0.4048775,3.376963
CONNECT,-1.075987,0.4106413,3.388452
CONNECT,-1.099508,0.40374,3.399209
CONNECT,-1.092069,0.3965489,3.410134
CONNECT,-1.082694,0.3820622,3.421347
CONNECT,-1.087766,0.3724757,3.432755
CONNECT,-1.086628,0.3594296,3.443876
CONNECT,-1.093273,0.3630971,3.455028
CONNECT,-1.09956,0.3637314,3.466188
CONNECT,-1.076593,0.3560334,3.477709
CONNECT,-1.071256,0.3725459,3.488682
CONNECT,-1.067577,0.3754364,3.499931
CONNECT,-1.071736,0.3860317,3.511282
CONNECT,-1.070305,0.3760456,3.522486
CONNECT,-1.071978,0.3711914,3.533978
CONNECT,-1.085967,0.3655778,3.544724
CONNECT,-1.096606,0.3705814,3.555688
CONNECT,-1.012747,0.4280826,3.566763
CONNECT,-1.061188,0.7716748,3.578057
CONNECT,-0.9855983,0.7738298,3.589035
CONNECT,-0.982442,0.7441338,3.599906
CONNECT,-0.9383646,0.7257504,3.611376
CONNECT,-0.9402994,0.7170776,3.622337
CONNECT,-0.9587089,0.7275221,3.633563
CONNECT,-0.9804175,0.7176278,3.644861
CONNECT,-0.973527,0.7119508,3.655599
CONNECT,-0.9764588,0.7139139,3.666996
CONNECT,-0.9728604,0.7137572,3.677819
CONNECT,-0.9679391,0.7132648,3.688864
CONNECT,-0.9599065,0.718442,3.699953
CONNECT,-0.9614695,0.7175663,3.711039
CONNECT,-0.9627002,0.7160828,3.722461
CONNECT,-0.9578231,0.7176818,3.733352
CONNECT,-0.9598265,0.7240855,3.744562
CONNECT,-0.9544287,0.7235419,3.755987
CONNECT,-0.9529787,0.7294006,3.767062
CONNECT,-0.9346223,0.7555674,3.77866
CONNECT,-0.8696936,0.9353766,3.789452
CONNECT,-0.7558415,1.087178,3.800103
CONNECT,-0.6747833,1.181359,3.81119
CONNECT,-0.6908625,1.194,3.822291
CONNECT,-0.701903,1.185895,3.833461
CONNECT,-0.6882536,1.182808,3.84492
CONNECT,-0.6938803,1.19111,3.855707
CONNECT,-0.6905347,1.191977,3.86673
CONNECT,-0.6803235,1.192367,3.87788
CONNECT,-0.6814933,1.191958,3.888862
CONNECT,-0.680925,1.190686,3.899902
CONNECT,-0.6833414,1.184994,3.911458
CONNECT,-0.6856044,1.186459,3.922232
CONNECT,-0.6862689,1.183224,3.933329
CONNECT,-0.6883454,1.182521,3.945221
CONNECT,-0.6839324,1.18092,3.955734
CONNECT,-0.6853427,1.179213,3.967313
CONNECT,-0.615212,1.21263,3.97822
CONNECT,-0.3651436,1.353461,3.989079
CONNECT,-0.2839576,1.355872,4.000036
CONNECT,-0.1448987,1.383186,4.011247
CONNECT,-0.1727184,1.354889,4.022238
CONNECT,-0.1718808,1.357864,4.033242
CONNECT,-0.1658152,1.361052,4.044698
CONNECT,-0.1544967,1.366205,4.05559
CONNECT,-0.1371598,1.377507,4.066834
CONNECT,-0.1309378,1.388401,4.07772
CONNECT,-0.1279268,1.387697,4.088546
CONNECT,-0.1221749,1.381067,4.099926
CONNECT,-0.08576649,1.362764,4.111275
CONNECT,0.1401239,1.386755,4.122108
CONNECT,0.365738,1.389866,4.133206
CONNECT,0.4677622,1.321452,4.144384
CONNECT,0.4592174,1.323109,4.155305
CONNECT,0.4453236,1.334164,4.166582
CONNECT,0.4530411,1.322888,4.178237
CONNECT,0.4416519,1.307424,4.188755
CONNECT,0.4484287,1.309652,4.199891
CONNECT,0.456968,1.321301,4.211458
CONNECT,0.4561967,1.322062,4.221902
CONNECT,0.456029,1.31985,4.23333
CONNECT,0.4520526,1.318632,4.244235
CONNECT,0.4512994,1.31583,4.255529
CONNECT,0.4502106,1.313442,4.26661
CONNECT,0.4472075,1.313711,4.278097
CONNECT,0.4484068,1.310316,4.289039
CONNECT,0.5377805,1.263937,4.299799
CONNECT,0.8217298,1.178722,4.311156
CONNECT,0.8425243,1.080474,4.325438
CONNECT,0.782594,1.108311,4.338075
CONNECT,0.8321379,1.085214,4.344456
CONNECT,0.8386426,1.092198,4.355612
CONNECT,0.8450962,1.116805,4.366723
CONNECT,0.842019,1.107827,4.377662
CONNECT,0.8395319,1.11211,4.388348
CONNECT,0.8376718,1.116525,4.399618
CONNECT,0.8395089,1.124405,4.410974
CONNECT,0.8442115,1.1303,4.422137
CONNECT,0.8469563,1.134817,4.432839
CONNECT,0.8478931,1.139025,4.444452
CONNECT,0.8520976,1.139218,4.455271
CONNECT,0.8548758,1.140903,4.466704
CONNECT,0.8586428,1.153182,4.477811
CONNECT,0.8622325,1.160459,4.488746
CONNECT,0.867212,1.161564,4.499863
CONNECT,0.8760214,1.171033,4.510846
CONNECT,0.8838991,1.179031,4.523018
CONNECT,0.887045,1.17917,4.533579
CONNECT,0.8784711,1.139229,4.54493
CONNECT,0.869784,1.147139,4.55596
CONNECT,0.8789796,1.146773,4.567061
CONNECT,0.8499441,1.112195,4.578365
CONNECT,0.8575522,1.111596,4.589103
CONNECT,0.8609769,1.112624,4.600398
CONNECT,0.8711941,1.105166,4.611754
CONNECT,0.8780535,1.109089,4.62222
CONNECT,0.8835781,1.11711,4.63316
CONNECT,0.8721604,1.123018,4.644639
CONNECT,0.8536406,1.152121,4.655116
CONNECT,0.8380724,1.152133,4.666062
CONNECT,0.8409039,1.172081,4.677342
CONNECT,0.8679363,1.190235,4.688432
CONNECT,0.8750556,1.20013,4.699335
CONNECT,0.8803164,1.263125,4.710517
CONNECT,0.8754895,1.320061,4.722409
CONNECT,0.9021035,1.370462,4.733678
CONNECT,0.8615426,1.3277,4.745255
CONNECT,0.8433893,1.284039,4.755641
CONNECT,0.8257828,1.198513,4.766938
CONNECT,0.8356392,1.275433,4.777409
CONNECT,0.869202,1.351556,4.788426
CONNECT,0.9895679,1.411102,4.799123
CONNECT,1.024999,1.385439,4.810367
CONNECT,0.9966095,1.321035,4.822508
CONNECT,0.9971176,1.321841,4.833423
CONNECT,0.8293782,1.250664,4.844867
CONNECT,0.8139769,1.265363,4.855886
CONNECT,0.8301612,1.307779,4.86708
CONNECT,0.8309465,1.266775,4.879349
CONNECT,0.8201504,1.249399,4.889282
CONNECT,0.834618,1.272338,4.8999
CONNECT,0.8403324,1.261018,4.911283
CONNECT,0.9060523,1.298171,4.921106
CONNECT,0.9308618,1.309318,4.932124
CONNECT,0.8888524,1.292714,4.943414
CONNECT,0.9239825,1.302826,4.954411
CONNECT,0.8926733,1.310961,4.965564
CONNECT,0.9146256,1.278588,4.977889
CONNECT,0.9194034,1.287521,4.989188
CONNECT,0.878995,1.262586,4.999998
CONNECT,0.8886467,1.245626,5.011197
CONNECT,0.8606796,1.244296,5.021337
CONNECT,0.8529411,1.242956,5.032277
CONNECT,0.8711526,1.249542,5.043413
CONNECT,0.8242728,1.236374,5.054538
CONNECT,0.8586867,1.259414,5.065465
CONNECT,0.8847072,1.234435,5.07652
CONNECT,0.8707793,1.215315,5.087636
CONNECT,0.8861835,1.219463,5.098961
